word_count,char_count,tech_skill_count,soft_skill_count,years_experience,education_level,unique_tech_skills,domain_finance,domain_tech,domain_healthcare,domain_legal,domain_education,domain_engineering,domain_sales,domain_creative,domain_hr,domain_hospitality,domain_aviation,domain_agriculture,domain_automobile,domain_apparel,domain_fitness,domain_bpo,domain_consultant,domain_banking,domain_public_relations,domain_digital_media
718,6164,1,6,0,1,1,0,0,10,3,6,0,1,2,6,1,2,0,3,1,5,2,0,2,3,0
1310,9842,8,4,0,3,8,2,11,2,1,4,4,4,4,5,1,1,0,2,1,2,3,5,1,2,1
624,5036,2,1,10,1,2,1,1,2,6,2,1,4,3,5,1,0,0,3,2,0,7,0,3,2,1
609,5026,3,4,20,2,3,1,4,4,4,4,6,6,5,5,1,2,0,4,0,2,2,2,3,1,0
482,4018,1,5,0,2,1,7,0,3,4,5,0,5,3,7,4,2,1,1,1,1,3,0,7,2,0
1902,15236,4,5,5,3,4,4,9,5,2,4,5,9,5,6,2,2,0,3,1,1,3,8,6,4,1
873,7276,3,6,0,3,3,4,1,2,5,4,8,5,3,5,1,4,1,2,1,1,1,4,3,4,0
671,5774,2,6,25,1,2,6,1,4,2,3,4,5,3,9,2,3,0,3,1,2,3,2,5,4,1
648,5233,3,1,3,2,3,1,1,4,1,12,2,1,5,3,1,0,0,1,1,1,0,2,0,2,1
260,2019,3,2,0,3,3,0,0,1,0,9,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
229,1856,2,1,20,3,2,8,1,1,1,7,2,1,2,3,2,0,1,0,0,1,1,1,3,1,0
548,4857,4,5,0,2,4,1,6,0,3,5,6,1,4,6,1,2,0,3,0,1,3,1,2,3,1
573,4791,3,5,0,3,3,1,1,5,0,3,4,1,4,3,1,1,3,3,0,0,0,0,0,4,0
636,5038,1,3,0,1,1,4,0,4,3,2,1,4,3,4,13,1,0,1,2,3,2,0,0,2,0
301,2486,5,3,0,3,5,4,7,0,1,3,1,3,2,3,0,1,0,1,0,0,1,1,5,2,1
650,4891,2,2,7,2,2,0,1,1,1,2,11,2,2,2,1,4,1,5,1,1,1,0,2,1,0
669,5817,2,5,0,3,2,8,4,1,3,2,3,2,3,4,1,0,0,3,0,1,3,11,4,3,0
842,6868,4,5,0,4,4,2,2,2,2,5,7,3,5,5,0,3,1,4,1,1,1,1,1,2,2
540,4349,2,4,0,2,2,5,2,2,2,2,2,7,2,4,1,1,0,1,1,0,2,2,2,2,1
879,7046,2,2,6,1,2,1,1,2,5,2,1,7,6,6,1,1,1,1,4,2,2,1,2,3,0
577,4693,1,4,5,2,1,0,0,5,5,9,0,2,2,7,1,2,0,1,0,2,1,2,1,2,2
1076,8466,2,8,20,2,2,4,3,2,2,3,4,11,4,6,1,1,1,2,2,3,1,1,1,3,1
549,4257,4,3,0,3,4,1,5,0,0,3,8,2,4,1,1,2,0,5,0,1,1,3,1,1,1
1035,8536,3,4,0,2,3,9,1,2,1,2,0,3,2,1,0,1,0,1,1,0,1,2,4,3,1
491,3774,2,4,22,1,2,1,0,0,1,4,1,3,3,3,12,1,0,1,1,1,1,1,1,2,0
538,4819,2,9,40,2,2,2,2,0,2,4,1,5,4,3,1,1,0,1,2,1,2,1,13,2,1
265,1992,1,5,10,2,1,1,0,1,0,3,0,3,1,5,0,1,0,0,0,1,2,0,1,3,1
541,4360,2,4,0,3,2,3,0,10,0,4,0,0,2,4,1,0,0,2,0,1,1,2,2,3,2
598,5146,1,7,20,2,1,4,1,0,3,5,4,5,3,8,0,5,0,1,0,2,2,2,4,3,0
894,7259,1,5,0,3,1,5,2,2,1,10,3,4,2,9,1,2,1,2,1,1,3,3,1,4,1
615,4898,2,3,0,1,2,0,2,9,2,4,3,3,4,1,1,1,0,1,2,1,4,0,1,2,1
561,4384,2,3,25,2,2,0,2,1,2,4,2,4,2,5,1,0,1,3,0,1,3,2,2,2,0
712,5773,4,5,12,2,4,3,6,3,1,5,6,5,4,3,1,2,0,4,1,2,2,4,5,2,0
509,4252,2,9,0,3,2,2,0,2,3,5,6,3,4,5,4,2,0,3,0,2,2,0,1,2,0
514,4171,2,4,0,3,2,9,0,2,3,5,2,6,3,2,0,0,0,1,1,1,3,4,8,1,0
347,2877,3,3,10,0,3,4,1,1,4,3,2,2,5,1,1,1,0,1,0,2,0,2,3,4,5
468,3972,1,5,0,3,1,11,2,0,3,1,3,5,3,3,1,2,0,0,1,0,2,0,4,2,0
589,4811,2,4,40,3,2,4,0,2,1,3,3,3,7,3,0,1,0,1,1,0,2,3,1,7,8
454,3741,3,5,7,2,3,3,0,0,1,2,0,5,2,3,1,1,0,1,0,2,2,1,9,2,0
151,1101,1,6,0,0,1,0,0,0,0,7,0,1,1,3,0,0,0,0,0,5,0,0,0,2,0
571,4920,2,5,8,3,2,1,1,1,4,10,3,2,6,5,1,3,0,0,0,4,4,2,1,3,0
514,4224,3,4,0,1,3,3,1,3,2,3,3,4,4,3,7,1,0,2,0,1,4,0,1,4,1
674,5366,2,5,12,3,2,3,1,0,6,5,1,4,4,8,2,1,0,3,1,7,3,2,2,2,1
725,6197,3,8,0,3,3,2,4,1,3,4,4,4,4,3,1,2,0,1,0,2,2,6,2,3,0
572,4598,3,2,0,2,3,9,1,0,0,1,1,1,2,2,0,1,0,0,0,1,1,0,4,2,1
516,3989,1,1,0,2,1,0,0,3,0,6,2,2,4,3,13,1,0,1,1,1,0,1,1,1,1
782,6467,3,8,9,2,3,6,1,6,3,6,3,9,5,11,3,0,0,1,1,1,3,4,4,5,5
584,4682,3,6,9,3,3,2,1,2,1,3,2,4,9,5,0,0,0,2,2,2,2,4,0,4,3
580,4708,3,5,3,2,3,14,2,0,3,3,2,2,2,3,1,1,0,0,1,1,2,1,6,2,0
559,4691,2,5,0,3,2,2,1,4,3,6,2,4,6,6,1,2,0,1,0,1,2,2,0,3,1
611,4931,2,3,20,1,2,2,0,1,0,2,2,9,12,5,1,4,0,1,6,1,3,3,1,3,4
680,5682,1,5,12,3,1,1,0,4,1,10,6,1,5,5,1,1,0,2,0,1,2,2,2,5,1
754,5901,2,6,20,2,2,6,1,3,1,3,0,10,3,9,3,1,0,3,0,3,3,1,2,3,1
924,7916,3,7,13,2,3,10,4,4,2,3,2,7,4,8,1,1,0,1,2,3,4,1,5,5,0
412,3251,2,0,0,3,2,1,0,8,2,5,2,2,3,2,2,1,0,1,0,9,1,0,1,3,3
667,5677,2,3,10,2,2,5,1,5,6,10,1,2,4,3,2,0,0,0,1,1,7,0,9,3,1
380,2877,1,4,0,1,1,2,0,2,3,4,0,4,5,2,10,1,0,1,2,1,1,3,1,2,2
476,4029,2,4,0,2,2,2,2,3,1,7,2,4,5,4,2,1,0,2,1,0,3,1,2,3,1
325,2671,2,4,0,2,2,1,1,1,1,3,0,2,4,2,2,1,0,1,1,0,0,0,0,3,0
269,2058,2,0,0,2,2,0,4,0,0,4,1,1,4,1,1,1,0,4,0,2,1,0,0,2,0
282,2258,1,3,0,2,1,0,0,2,1,12,1,1,2,1,0,0,0,2,0,1,1,1,1,2,1
928,7666,4,4,0,3,4,12,1,1,3,2,1,6,2,6,2,1,0,1,2,1,3,2,4,3,0
491,3431,2,1,6,3,2,0,0,1,0,4,3,1,2,2,9,2,0,1,0,2,0,1,0,1,0
984,8068,4,4,0,3,4,3,2,14,4,6,4,4,9,6,1,1,0,3,2,2,4,2,6,4,1
808,7150,2,4,0,2,2,2,0,1,1,4,10,1,3,6,1,7,0,5,0,1,3,1,2,4,1
274,2093,1,1,0,3,1,0,0,0,2,5,0,2,2,2,0,0,0,0,0,5,0,1,0,3,1
504,4012,3,4,0,3,3,2,8,1,1,5,2,2,4,2,1,0,0,2,0,1,1,2,2,1,0
1119,9457,2,2,26,3,2,2,1,2,2,3,9,2,4,2,1,1,1,3,0,0,2,0,2,2,0
521,4290,1,2,15,2,1,4,2,0,2,3,3,11,5,5,1,0,0,4,3,2,5,7,1,2,0
2405,20803,2,5,0,3,2,1,4,1,7,6,6,3,4,11,1,2,0,1,0,1,2,4,4,3,1
497,4303,1,6,0,3,1,1,0,3,3,10,2,4,3,2,4,2,0,2,0,2,2,1,2,3,1
761,6370,6,5,0,3,6,1,7,3,2,4,6,5,11,3,2,1,1,5,2,1,4,4,1,2,1
196,1477,1,0,0,1,1,0,0,5,1,2,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0
211,1619,1,2,0,3,1,1,0,0,1,1,4,1,3,0,1,1,0,0,0,0,1,0,0,1,0
409,2676,2,2,0,1,2,0,2,0,1,1,3,0,5,1,0,0,0,2,0,0,0,0,0,2,1
630,5238,2,1,0,3,2,6,3,4,7,3,1,3,3,1,2,1,0,1,2,0,2,1,5,3,0
491,4227,4,7,0,3,4,0,2,2,2,3,3,3,3,7,1,1,0,0,0,1,2,2,3,4,1
505,4098,1,3,0,2,1,4,1,0,4,2,1,6,6,5,6,1,0,2,2,3,2,0,0,3,1
284,2156,1,0,0,2,1,0,0,2,4,4,0,2,2,2,1,0,0,1,1,0,0,1,0,2,0
300,2836,2,10,0,1,2,0,1,4,3,3,1,3,2,4,1,1,0,1,0,2,1,1,3,2,0
798,6775,3,9,10,1,3,6,2,1,1,2,3,7,3,6,1,4,0,2,2,2,6,5,1,3,1
701,5845,2,5,8,3,2,3,0,3,2,3,3,5,3,3,1,4,0,1,2,3,4,1,1,4,0
948,8019,1,8,4,3,1,2,2,3,2,13,3,2,4,7,1,0,0,2,1,1,2,3,0,3,2
563,4679,2,9,0,3,2,4,0,1,1,3,4,10,5,8,1,0,0,5,1,1,2,3,6,4,1
185,1465,2,2,0,2,2,1,0,2,0,1,0,1,2,0,6,1,0,1,0,1,1,0,2,2,0
913,6952,8,4,0,0,8,3,7,2,1,3,4,2,5,5,1,0,0,1,1,1,3,5,3,2,0
455,3651,1,5,0,3,1,6,1,3,2,4,0,2,3,1,1,0,0,1,1,0,1,0,3,4,0
572,4579,2,7,0,3,2,4,2,7,0,5,4,5,3,5,3,2,0,1,3,1,3,2,2,4,0
509,4468,1,5,0,3,1,4,2,7,3,7,2,4,2,5,1,1,0,1,1,1,3,2,3,2,0
901,7168,1,7,0,2,1,3,1,4,5,3,3,10,3,8,1,0,1,2,1,2,6,4,2,3,2
522,4428,1,5,20,3,1,6,2,5,3,4,3,7,3,6,1,0,0,1,0,1,3,1,4,5,0
681,5325,4,7,0,1,4,2,2,1,2,5,4,9,8,5,7,0,0,6,2,1,4,2,3,3,3
480,4091,3,5,0,2,3,3,2,1,3,3,1,2,4,4,1,3,0,1,1,1,4,1,3,3,0
565,4666,2,4,0,1,2,4,0,1,1,2,1,3,4,12,1,2,0,1,1,2,3,4,1,3,1
697,5726,1,4,0,2,1,7,1,2,6,3,2,5,2,3,2,1,1,1,2,2,4,3,4,3,1
496,4184,3,4,0,3,3,0,1,1,1,4,3,2,3,3,1,1,4,1,0,1,0,3,0,2,0
645,5144,2,2,8,1,2,2,2,1,5,4,4,4,3,3,1,3,1,3,0,0,4,2,3,3,1
534,4126,2,2,21,3,2,0,0,9,3,6,1,0,2,2,1,0,0,2,1,1,2,0,2,3,0
599,4875,2,5,8,2,2,3,1,2,2,3,5,6,11,6,1,2,0,2,2,4,4,1,3,4,3
358,2872,1,3,0,3,1,6,3,0,1,4,2,4,3,3,1,0,0,2,0,1,1,3,5,2,2
544,4372,3,7,3,3,3,0,1,0,1,4,2,6,8,3,5,2,0,3,2,1,4,1,1,3,1
278,2291,1,1,3,0,1,0,0,0,2,3,0,5,2,2,3,1,0,1,1,2,1,0,1,3,0
544,4097,2,1,0,3,2,5,2,3,1,3,2,0,4,1,2,0,0,1,3,0,2,3,2,1,0
583,4922,2,3,25,2,2,2,3,4,1,7,3,4,5,5,0,1,0,1,1,5,2,1,0,3,2
890,7367,1,6,10,3,1,0,0,2,3,6,1,7,6,2,1,0,0,1,3,3,3,1,0,4,0
551,4643,3,3,1,3,3,1,3,5,1,5,5,0,4,10,0,1,0,3,1,2,2,5,2,4,1
946,7899,2,7,10,3,2,4,1,1,1,4,4,7,4,11,1,0,0,2,2,1,3,7,3,4,2
226,1786,4,0,0,1,4,3,5,1,0,4,2,2,3,3,4,6,0,2,3,1,2,1,1,1,0
645,5108,6,4,12,3,6,1,6,1,1,4,2,3,3,4,1,1,0,2,0,1,2,2,0,2,0
355,2989,3,4,0,2,3,3,0,4,1,2,0,7,9,4,1,0,0,2,1,0,2,1,1,1,4
497,4058,3,3,0,3,3,5,3,0,2,5,2,4,3,2,1,1,0,0,0,1,2,2,2,2,1
740,6169,2,6,0,2,2,2,1,2,6,4,1,3,3,14,1,1,0,0,2,2,3,3,2,4,1
1068,9052,2,6,20,3,2,1,1,6,3,6,4,4,4,8,1,2,0,2,2,2,3,4,3,7,1
347,2661,7,4,0,3,7,0,10,1,3,3,4,1,5,5,1,1,1,2,1,1,1,3,1,1,1
595,5314,3,5,15,2,3,1,0,4,3,4,5,3,4,9,1,3,0,3,0,1,3,0,0,4,0
556,4828,1,2,11,1,1,2,0,3,3,3,0,0,3,13,1,2,0,3,0,1,1,1,2,2,0
569,4495,1,5,25,1,1,1,0,3,13,3,1,3,3,3,1,0,0,1,1,1,1,0,3,4,1
843,7025,2,5,7,3,2,5,3,3,3,11,3,2,8,4,1,1,0,2,0,1,2,1,2,6,1
518,4490,2,7,0,3,2,2,0,2,1,9,1,4,5,5,1,1,0,2,0,2,2,1,1,3,1
249,1956,2,1,0,2,2,0,0,3,1,5,0,2,2,2,0,2,0,0,0,6,1,0,0,2,3
1156,9319,2,4,10,1,2,3,0,2,2,2,6,5,10,2,0,1,0,1,9,0,1,2,0,1,1
373,2824,2,3,30,1,2,2,1,0,1,3,2,4,9,2,1,0,0,0,2,1,2,0,1,2,0
552,4401,2,7,40,1,2,1,0,3,2,4,8,4,2,3,0,1,0,3,0,1,0,1,1,2,1
666,5746,3,6,21,3,3,4,3,9,4,5,2,5,4,8,1,1,0,2,1,4,3,4,4,2,0
684,5549,1,5,32,2,1,5,4,7,5,4,2,2,3,4,1,2,0,1,2,2,2,2,2,3,1
622,5013,5,3,5,3,5,4,4,7,3,4,3,5,5,6,1,0,0,1,1,1,1,5,3,1,3
745,6095,2,6,20,3,2,1,1,4,2,2,0,5,3,2,1,2,0,6,3,1,7,0,1,5,0
515,4251,2,7,0,3,2,2,1,3,1,4,2,4,4,9,3,1,0,2,2,1,4,3,5,2,1
654,5504,2,4,0,3,2,2,3,6,8,4,1,4,3,6,1,0,0,1,0,1,4,7,3,3,1
703,5894,2,1,15,2,2,0,0,12,5,6,1,2,3,4,0,1,0,4,0,1,3,0,1,2,1
676,6172,2,4,2,2,2,4,1,1,3,5,3,10,11,4,1,3,0,1,4,1,3,2,2,4,1
634,5261,4,8,0,1,4,7,3,0,4,5,5,6,8,6,2,2,1,2,1,1,5,1,7,5,0
599,4818,3,2,0,2,3,1,4,0,2,4,13,5,5,2,0,3,2,3,0,1,1,1,0,1,1
515,4009,1,3,0,0,1,0,0,7,1,7,0,1,2,2,1,0,0,2,1,3,1,0,0,2,0
813,6650,2,5,10,3,2,4,2,3,3,5,10,6,4,5,1,1,1,4,1,1,3,2,2,2,1
127,981,1,2,0,1,1,0,0,0,1,3,2,1,1,1,1,0,0,0,0,1,2,0,1,1,0
483,3913,2,2,0,3,2,11,1,1,3,4,1,3,3,5,1,0,0,0,2,1,2,1,4,1,0
210,1673,1,6,0,2,1,0,0,0,0,9,2,2,2,2,1,0,0,1,1,1,1,0,0,2,0
494,3660,2,2,0,2,2,0,1,1,2,7,3,2,9,1,0,0,0,1,1,0,2,0,0,3,1
1054,8561,1,9,0,4,1,3,1,3,10,12,3,7,15,6,4,0,0,1,3,1,3,2,2,8,2
543,4394,2,4,0,2,2,1,2,4,5,5,3,2,2,3,3,0,0,2,1,1,2,1,1,2,1
509,4398,3,6,0,2,3,1,0,2,1,9,2,5,11,3,1,0,0,4,1,2,2,4,1,2,2
482,4135,1,8,0,3,1,4,1,10,2,4,3,1,3,3,1,0,0,3,3,1,3,1,2,4,0
583,4628,3,2,0,1,3,1,1,11,2,3,1,6,3,6,1,1,0,1,0,1,1,1,4,3,1
193,1430,1,1,0,1,1,0,0,1,0,4,0,1,0,1,0,0,0,3,0,3,0,0,0,1,0
446,3823,2,4,20,3,2,4,0,7,5,5,0,5,3,7,3,1,0,2,1,1,3,0,1,4,2
581,4946,1,4,0,1,1,2,2,3,4,5,5,7,2,6,4,5,0,6,0,1,2,1,2,3,0
701,6133,2,8,0,3,2,4,2,1,3,6,2,5,9,6,0,0,1,1,1,1,3,2,2,8,4
1190,9980,5,6,10,3,5,1,3,4,3,5,5,4,6,5,1,7,2,3,0,1,5,1,3,3,2
662,5178,2,2,0,1,2,2,1,1,1,3,1,3,3,8,12,2,2,0,1,3,1,0,1,3,0
835,6626,2,3,0,3,2,9,0,0,2,4,2,7,3,3,0,1,0,1,3,1,1,0,7,2,0
497,3843,2,4,0,3,2,2,0,2,0,4,1,3,3,2,9,1,0,1,2,1,1,0,1,2,4
638,4874,1,4,0,3,1,6,1,4,6,4,1,12,3,6,1,1,0,2,1,3,0,2,2,4,2
616,5067,2,6,0,2,2,0,0,4,1,7,2,3,4,6,14,4,0,1,0,1,2,1,3,3,1
494,3642,4,2,0,2,4,0,0,1,1,3,0,1,3,1,0,1,0,0,0,0,1,0,1,2,1
184,1388,3,3,0,2,3,1,1,0,1,2,2,2,7,1,1,0,0,0,1,0,0,1,0,2,1
234,1902,2,4,0,1,2,1,0,3,2,2,0,2,2,4,1,0,0,1,1,2,3,0,2,2,0
1290,11014,2,6,0,3,2,7,4,4,7,10,6,4,5,9,1,1,0,2,1,3,2,3,9,6,0
668,5626,2,6,0,2,2,6,0,1,3,2,1,7,4,8,1,0,0,0,1,2,5,3,9,4,1
735,5816,4,6,40,1,4,5,0,2,2,6,1,5,2,10,1,3,0,1,4,2,1,3,1,3,2
799,6718,2,5,0,3,2,9,1,3,4,7,3,3,6,5,2,2,1,3,1,1,3,0,6,2,1
554,4319,3,3,0,2,3,1,3,1,1,3,2,4,8,2,0,0,0,0,3,0,2,0,2,3,4
210,1634,1,3,4,3,1,1,0,0,0,3,0,4,3,5,1,1,0,0,4,1,2,0,0,2,0
702,5760,1,1,0,0,1,0,0,9,2,7,2,2,2,2,5,3,1,2,0,2,2,0,0,3,0
693,5533,8,5,0,2,8,3,8,1,1,2,3,9,9,3,1,0,0,2,5,0,0,8,1,2,4
503,4152,3,3,0,3,3,1,2,0,0,3,1,1,2,7,1,1,0,0,1,2,0,2,1,4,1
528,4238,4,3,0,2,4,3,0,1,1,3,1,11,5,7,1,0,0,5,0,1,4,4,2,1,5
246,2091,2,4,0,2,2,3,0,0,1,3,1,5,1,2,1,0,0,1,0,1,2,1,3,1,0
290,2253,4,2,0,3,4,0,5,2,2,2,5,2,3,2,1,1,0,2,0,2,2,2,0,1,0
239,2084,1,1,0,2,1,0,0,6,1,3,0,2,2,3,0,1,0,1,0,1,1,1,1,1,0
675,5332,2,6,30,1,2,4,1,2,1,3,2,5,3,7,14,1,0,1,0,2,3,2,1,2,0
568,4488,3,2,0,3,3,6,1,2,1,2,1,7,5,1,0,1,0,0,2,1,5,1,7,4,1
538,4175,2,6,20,0,2,3,1,2,1,3,0,12,2,6,1,0,0,1,1,1,2,0,2,3,0
200,1557,1,1,0,0,1,0,0,2,0,3,0,0,2,1,1,1,0,0,0,4,0,1,0,2,0
484,4079,4,3,0,2,4,3,1,0,3,3,5,7,6,3,1,1,1,1,1,1,2,1,1,2,1
727,6029,1,4,20,2,1,1,1,1,0,4,5,3,5,2,0,0,0,0,15,2,2,1,0,2,1
491,3974,2,5,0,2,2,9,2,0,1,3,2,3,3,2,0,0,0,1,0,0,3,1,4,2,1
556,4372,1,2,5,1,1,3,0,3,1,2,0,3,1,0,13,2,1,1,2,1,1,2,0,2,1
1046,7706,8,1,0,0,8,7,9,2,6,4,3,3,10,4,0,2,1,2,0,1,3,3,7,1,0
277,2322,2,4,0,1,2,1,0,1,1,4,1,5,3,4,0,0,0,0,0,1,2,5,2,3,0
1095,9402,2,6,20,3,2,3,1,0,3,4,7,6,4,9,1,5,1,3,1,3,3,5,2,3,2
767,6640,2,6,0,0,2,2,3,4,3,6,1,8,3,9,1,2,0,1,1,0,2,4,2,5,2
495,4250,3,6,0,2,3,7,3,8,4,4,3,2,2,2,1,0,0,2,1,2,1,2,5,2,0
536,4308,2,6,10,2,2,0,0,1,2,3,7,4,7,3,0,1,1,0,10,1,1,2,1,2,0
644,5571,1,8,0,2,1,2,2,1,1,2,7,7,3,3,0,1,0,0,1,1,1,3,1,3,0
452,3982,1,5,1,2,1,2,1,2,4,4,2,4,2,5,1,0,0,1,2,1,2,1,3,3,0
382,3050,1,2,0,3,1,8,0,0,2,2,3,3,1,1,1,0,0,0,0,0,2,0,2,2,0
531,4479,1,4,7,3,1,2,4,0,2,5,4,2,3,3,0,1,1,1,0,1,3,5,2,3,0
339,2823,1,2,0,3,1,3,2,0,1,2,4,3,1,1,1,2,1,2,0,1,2,2,1,2,1
716,6269,2,6,5,2,2,8,1,1,4,3,2,8,4,4,1,0,0,2,0,0,3,3,4,2,0
460,3869,2,2,0,1,2,3,0,2,0,3,1,4,2,5,1,6,1,0,0,2,3,2,4,2,1
549,4544,1,6,0,2,1,1,1,2,12,3,3,2,4,2,1,0,0,0,0,0,1,1,6,3,1
335,2708,6,2,15,2,6,0,8,1,1,4,5,1,7,2,0,1,0,2,1,1,2,0,0,1,1
260,2187,2,1,4,1,2,0,2,5,0,4,1,1,2,1,1,0,0,1,0,4,2,0,0,2,0
472,3756,2,3,0,1,2,7,3,1,2,3,2,8,3,2,1,1,0,0,1,2,1,1,6,2,1
448,3632,2,3,0,2,2,5,0,0,1,6,2,4,0,8,1,0,0,0,0,1,2,3,2,2,1
690,5636,3,6,0,3,3,1,1,1,0,3,3,3,11,4,1,1,0,2,3,1,2,4,0,4,3
617,4870,4,3,0,2,4,2,5,2,1,5,2,4,5,3,1,1,1,2,1,2,2,1,0,2,1
581,4947,2,9,0,2,2,3,1,2,2,2,5,7,9,7,3,0,0,1,5,1,4,4,1,5,2
502,3941,2,2,0,3,2,2,3,4,2,3,5,13,4,2,1,2,0,3,1,1,0,3,2,2,1
578,4724,2,5,20,2,2,2,0,7,5,3,1,10,3,7,1,0,0,1,1,1,6,1,4,1,0
1131,9076,2,7,17,2,2,4,4,3,3,4,4,11,5,3,1,1,1,3,0,0,4,9,4,3,1
697,5698,6,5,22,3,6,0,7,2,1,7,10,3,4,2,1,5,0,3,1,2,3,2,1,3,0
1090,9130,3,5,0,1,3,8,0,2,5,4,3,3,3,7,1,0,0,3,1,2,3,3,10,3,0
512,4445,2,3,0,3,2,0,1,3,0,9,1,0,3,3,1,1,0,2,1,2,1,1,1,3,1
1063,8851,2,8,9,3,2,1,2,2,6,6,3,4,6,13,1,1,0,2,1,3,3,3,5,5,4
509,4105,2,4,12,3,2,7,2,0,1,2,2,4,4,3,1,0,0,1,1,1,1,4,7,2,1
518,4077,1,2,0,3,1,11,2,0,2,1,2,3,2,0,0,2,0,0,0,0,2,0,6,1,0
251,1965,2,4,0,3,2,2,0,1,1,1,4,4,6,2,0,0,0,0,5,0,0,1,0,2,1
202,1652,2,2,0,1,2,3,0,0,2,3,0,2,2,3,1,1,0,0,1,1,2,0,6,2,0
504,4283,2,7,0,3,2,2,2,2,1,7,2,2,2,6,1,1,0,1,1,1,4,1,4,3,1
476,4093,2,6,0,1,2,3,1,2,2,2,4,4,5,6,1,1,0,2,0,2,4,0,2,5,1
648,5290,1,4,0,2,1,3,0,8,4,3,1,6,5,4,3,0,0,2,1,1,3,3,1,3,1
529,4498,2,3,4,1,2,0,0,7,2,3,0,1,2,2,2,1,0,2,0,5,1,0,0,3,0
217,1780,2,2,0,3,2,2,0,4,0,1,1,1,2,1,3,3,0,0,1,0,2,0,2,1,0
932,8056,2,10,0,4,2,7,2,3,5,4,3,10,7,8,1,0,0,2,2,2,3,4,4,4,1
626,5020,1,2,0,1,1,1,0,1,0,5,0,1,2,6,11,2,0,0,1,2,2,1,1,3,0
180,1444,1,3,0,0,1,0,1,0,0,5,4,4,2,0,1,0,0,1,1,0,0,0,1,1,0
404,3423,3,3,5,1,3,1,2,4,1,3,4,2,2,4,1,2,0,2,0,1,1,0,2,2,1
566,4216,2,2,31,2,2,1,2,1,1,2,1,3,10,4,0,0,0,0,2,1,1,1,1,5,7
457,3667,2,5,0,1,2,1,1,1,2,3,0,6,6,1,4,1,1,1,5,0,2,0,2,2,1
1318,10542,4,3,0,2,4,1,4,1,3,4,6,4,5,4,1,2,1,4,1,2,3,0,3,1,1
548,4247,2,1,3,1,2,9,1,3,2,2,1,3,3,5,0,0,0,2,0,1,1,0,4,2,0
665,5513,2,2,12,2,2,0,1,3,1,6,4,3,3,7,1,4,0,1,0,2,2,1,2,2,1
535,4316,2,4,0,3,2,5,2,0,2,2,3,5,6,2,1,0,0,0,0,1,0,2,2,3,3
1522,12804,1,4,0,1,1,2,1,3,5,3,10,3,4,5,6,6,1,7,1,2,3,1,0,3,1
553,4503,1,5,40,2,1,9,2,0,5,4,2,5,2,3,0,0,0,0,1,1,1,1,3,2,0
550,4114,2,4,0,1,2,3,0,1,2,3,2,5,3,6,12,0,0,0,1,1,2,0,0,3,0
262,2128,3,1,0,3,3,4,1,0,0,3,1,3,7,4,0,1,0,1,4,1,2,2,1,1,4
731,5988,2,3,0,1,2,1,1,1,3,3,9,5,3,1,1,1,1,1,0,0,1,1,2,4,1
595,4733,1,2,40,0,1,3,2,1,2,2,2,12,6,2,2,0,0,4,1,1,3,2,2,2,2
550,4360,1,5,0,2,1,1,2,3,2,4,0,13,3,5,1,0,0,1,1,1,4,3,2,2,0
185,1416,2,2,2,0,2,1,0,1,0,3,0,1,1,1,1,0,0,1,0,1,0,0,1,2,0
975,8524,7,10,10,1,7,3,5,2,5,6,9,4,10,6,1,6,1,5,2,1,3,3,2,3,1
449,3515,3,2,0,3,3,1,1,6,2,5,0,2,4,2,2,0,0,1,4,3,3,0,3,2,1
333,2443,1,5,19,2,1,1,1,0,0,4,0,2,2,1,1,6,0,3,0,1,3,0,0,3,0
297,2525,2,3,0,2,2,1,0,0,0,3,3,1,2,1,0,1,0,2,0,1,2,3,0,1,0
563,4836,2,7,0,3,2,3,1,6,4,9,2,3,3,7,0,1,0,2,1,1,2,2,6,4,0
841,6925,4,5,0,3,4,6,2,1,1,5,9,3,5,6,1,4,0,3,2,1,3,5,1,3,1
152,1117,2,1,4,1,2,0,0,1,0,2,0,0,1,0,0,3,2,2,0,0,0,0,0,1,0
934,7577,5,4,8,1,5,0,4,3,2,9,3,3,5,6,1,1,0,1,0,1,3,2,0,4,1
948,7400,2,6,0,3,2,11,1,1,4,4,3,8,3,8,3,2,0,0,2,1,3,7,7,2,3
335,2688,2,3,0,1,2,0,1,1,1,3,1,3,1,5,1,0,0,1,2,1,4,0,2,2,1
496,4113,1,0,10,3,1,0,0,0,2,2,0,3,3,1,1,1,0,0,0,0,3,0,0,1,1
889,7329,3,3,23,1,3,12,3,0,3,3,4,4,3,5,1,1,1,2,1,1,2,1,5,1,0
1420,11487,6,8,20,3,6,5,6,2,3,4,5,5,8,11,1,4,1,3,0,1,8,4,3,4,1
340,2914,5,12,0,3,5,2,3,0,3,3,3,6,2,1,1,0,0,1,1,0,4,3,0,4,0
637,5103,3,2,0,2,3,0,2,2,3,2,7,5,9,1,0,2,0,3,6,1,0,1,1,1,1
833,6309,4,6,11,3,4,4,6,0,3,3,6,8,7,4,3,2,0,1,2,1,2,1,1,2,1
503,4099,1,4,12,3,1,4,2,1,2,4,3,8,2,5,2,1,0,0,1,1,2,0,3,2,0
